cofog99,cofog99_label_en,na_item,na_item_label_en,window,n_observations,n_countries,n_years,sum_abs_value
GF07,Health,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF07,Health,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF07,Health,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF07,Health,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF07,Health,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF07,Health,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF07,Health,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF07,Health,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF07,Health,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,117,29,5,814.5
GF07,Health,NP,Acquisitions less disposals of non-financial non-produced assets,train,719,29,31,3884.4
GF07,Health,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,181712.3
GF07,Health,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,767,30,31,680648.8
GF07,Health,P2,Intermediate consumption,holdout,121,30,5,899206.3
GF07,Health,P2,Intermediate consumption,train,767,30,31,2604124.7
GF07,Health,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,914508.5
GF07,Health,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,741,29,31,2688176.4
GF07,Health,P3,Final consumption expenditure,holdout,121,30,5,4649348.3
GF07,Health,P3,Final consumption expenditure,train,767,30,31,16768738.8
GF07,Health,P31,Individual consumption expenditure,holdout,109,27,5,3230199.6
GF07,Health,P31,Individual consumption expenditure,train,692,27,31,11763058.6
GF07,Health,P32,Collective consumption expenditure,holdout,109,27,5,76701.5
GF07,Health,P32,Collective consumption expenditure,train,681,27,26,287656.4
GF07,Health,P5,Gross capital formation,holdout,121,30,5,181695.2
GF07,Health,P5,Gross capital formation,train,767,30,31,680214.3
GF07,Health,P51G,Gross fixed capital formation,holdout,121,30,5,174923.7
GF07,Health,P51G,Gross fixed capital formation,train,767,30,31,667133.6
GF07,Health,TE,Total general government expenditure,holdout,121,30,5,5213577.8
GF07,Health,TE,Total general government expenditure,train,767,30,31,18718340.0
GF0701,"Medical products, appliances and equipment",D1,Compensation of employees,holdout,113,28,5,4336.7
GF0701,"Medical products, appliances and equipment",D1,Compensation of employees,train,658,29,26,18010.8
GF0701,"Medical products, appliances and equipment",D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,109,27,5,500.7
GF0701,"Medical products, appliances and equipment",D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,644,28,26,1623.8
GF0701,"Medical products, appliances and equipment",D3,Subsidies,holdout,109,27,5,281.5
GF0701,"Medical products, appliances and equipment",D3,Subsidies,train,635,29,26,716.8
GF0701,"Medical products, appliances and equipment",D4,Property income,holdout,105,26,5,0.1
GF0701,"Medical products, appliances and equipment",D4,Property income,train,611,26,26,0.0
GF0701,"Medical products, appliances and equipment",D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D62,Social benefits other than social transfers in kind,holdout,117,29,5,10352.7
GF0701,"Medical products, appliances and equipment",D62,Social benefits other than social transfers in kind,train,649,29,26,24768.3
GF0701,"Medical products, appliances and equipment",D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,121,30,5,707149.1
GF0701,"Medical products, appliances and equipment",D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,700,30,26,2682442.7
GF0701,"Medical products, appliances and equipment",D632,Social transfers in kind - purchased market production,holdout,121,30,5,696796.1
GF0701,"Medical products, appliances and equipment",D632,Social transfers in kind - purchased market production,train,673,30,26,2215285.3
GF0701,"Medical products, appliances and equipment",D7,Other current transfers,holdout,117,29,5,406.0
GF0701,"Medical products, appliances and equipment",D7,Other current transfers,train,659,29,26,1171.9
GF0701,"Medical products, appliances and equipment",D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D9,Capital transfers,holdout,113,28,5,6.9
GF0701,"Medical products, appliances and equipment",D9,Capital transfers,train,641,29,26,280.4
GF0701,"Medical products, appliances and equipment",D92,Investment grants,holdout,113,28,5,0.1
GF0701,"Medical products, appliances and equipment",D92,Investment grants,train,637,28,26,20.7
GF0701,"Medical products, appliances and equipment",D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0701,"Medical products, appliances and equipment",D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0701,"Medical products, appliances and equipment",NP,Acquisitions less disposals of non-financial non-produced assets,holdout,109,27,5,0.0
GF0701,"Medical products, appliances and equipment",NP,Acquisitions less disposals of non-financial non-produced assets,train,631,27,26,4.8
GF0701,"Medical products, appliances and equipment",OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,113,28,5,2364.9
GF0701,"Medical products, appliances and equipment",OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,659,29,26,8429.3
GF0701,"Medical products, appliances and equipment",P2,Intermediate consumption,holdout,113,28,5,45013.3
GF0701,"Medical products, appliances and equipment",P2,Intermediate consumption,train,656,30,26,129857.6
GF0701,"Medical products, appliances and equipment",P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,109,27,5,45107.3
GF0701,"Medical products, appliances and equipment",P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,630,29,26,129890.9
GF0701,"Medical products, appliances and equipment",P3,Final consumption expenditure,holdout,121,30,5,746647.2
GF0701,"Medical products, appliances and equipment",P3,Final consumption expenditure,train,694,30,26,2788662.7
GF0701,"Medical products, appliances and equipment",P31,Individual consumption expenditure,holdout,109,27,5,463719.2
GF0701,"Medical products, appliances and equipment",P31,Individual consumption expenditure,train,636,27,26,1878404.2
GF0701,"Medical products, appliances and equipment",P32,Collective consumption expenditure,holdout,77,19,5,0.0
GF0701,"Medical products, appliances and equipment",P32,Collective consumption expenditure,train,474,20,26,0.0
GF0701,"Medical products, appliances and equipment",P5,Gross capital formation,holdout,113,28,5,2364.9
GF0701,"Medical products, appliances and equipment",P5,Gross capital formation,train,659,29,26,8427.7
GF0701,"Medical products, appliances and equipment",P51G,Gross fixed capital formation,holdout,113,28,5,1817.0
GF0701,"Medical products, appliances and equipment",P51G,Gross fixed capital formation,train,657,29,26,5504.4
GF0701,"Medical products, appliances and equipment",TE,Total general government expenditure,holdout,121,30,5,759933.1
GF0701,"Medical products, appliances and equipment",TE,Total general government expenditure,train,694,30,26,2842304.1
GF0702,Outpatient services,D1,Compensation of employees,holdout,121,30,5,275306.1
GF0702,Outpatient services,D1,Compensation of employees,train,698,30,26,995547.5
GF0702,Outpatient services,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,113,28,5,11366.4
GF0702,Outpatient services,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,639,28,26,39358.2
GF0702,Outpatient services,D3,Subsidies,holdout,113,28,5,1594.5
GF0702,Outpatient services,D3,Subsidies,train,661,29,26,5189.8
GF0702,Outpatient services,D4,Property income,holdout,105,26,5,25.0
GF0702,Outpatient services,D4,Property income,train,620,27,26,26.7
GF0702,Outpatient services,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0702,Outpatient services,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0702,Outpatient services,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0702,Outpatient services,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0702,Outpatient services,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0702,Outpatient services,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0702,Outpatient services,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0702,Outpatient services,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0702,Outpatient services,D62,Social benefits other than social transfers in kind,holdout,117,29,5,30353.8
